,LCCN,DATE,POS,NEG,NEU,COMP,STATE-TIME,,,,,,,
0,sn84038455,18140721,0.073,0.032,0.895,0.9971,WV-1805.1818,,,,,,18140721,0.073
0,sn84038455,18140728,0.08,0.024,0.897,0.9986,WV-1805.1818,,,,,,18140728,0.08
0,sn84038455,18140804,0.131,0.047,0.823,0.9997,WV-1805.1818,,,,,,18140804,0.131
0,sn84038455,18140818,0.079,0.035,0.887,0.997,WV-1805.1818,,,,,,18140818,0.079
0,sn84038455,18140825,0.105,0.085,0.81,0.9965,WV-1805.1818,,,,,,18140825,0.105
0,sn84038455,18140825,0.091,0.098,0.811,-0.9865,WV-1805.1818,,,,,,18140825,-0.098
0,sn84038455,18140908,0.083,0.081,0.836,-0.1743,WV-1805.1818,,,,,,18140908,0.083
0,sn84038455,18141006,0.082,0.048,0.87,0.9987,WV-1805.1818,,,,,,18141006,0.082
0,sn84038455,18141020,0.125,0.028,0.847,0.9998,WV-1805.1818,,,,,,18141020,0.125
0,sn84038455,18141020,0.099,0.023,0.879,0.9997,WV-1805.1818,,,,,,18141020,0.099
0,sn84038455,18141027,0.082,0.045,0.873,0.9985,WV-1805.1818,,,,,,18141027,0.082
0,sn84038455,18141117,0.076,0.06,0.864,0.9909,WV-1805.1818,,,,,,18141117,0.076
0,sn84038455,18141117,0.095,0.037,0.867,0.9994,WV-1805.1818,,,,,,18141117,0.095
0,sn84038455,18141201,0.081,0.039,0.881,0.9988,WV-1805.1818,,,,,,18141201,0.081
0,sn84038455,18141208,0.086,0.045,0.868,0.999,WV-1805.1818,,,,,,18141208,0.086
0,sn84038455,18141208,0.101,0.035,0.864,0.9996,WV-1805.1818,,,,,,18141208,0.101
0,sn84038455,18141222,0.119,0.068,0.813,0.9994,WV-1805.1818,,,,,,18141222,0.119
0,sn84038455,18150105,0.054,0.05,0.897,-0.3019,WV-1805.1818,,,,,,18150105,0.054
0,sn84038455,18150112,0.074,0.081,0.845,-0.9872,WV-1805.1818,,,,,,18150112,-0.081
0,sn84038455,18150119,0.09,0.066,0.843,0.9952,WV-1805.1818,,,,,,18150119,0.09
0,sn84038455,18150126,0.102,0.088,0.811,0.9926,WV-1805.1818,,,,,,18150126,0.102
0,sn84038455,18150126,0.067,0.014,0.919,0.9992,WV-1805.1818,,,,,,18150126,0.067
0,sn84038455,18150202,0.065,0.02,0.916,0.9989,WV-1805.1818,,,,,,18150202,0.065
0,sn84038455,18150223,0.06,0.023,0.917,0.9978,WV-1805.1818,,,,,,18150223,0.06
0,sn84038455,18150309,0.1,0.063,0.837,0.9989,WV-1805.1818,,,,,,18150309,0.1
0,sn84038455,18150309,0.067,0.028,0.905,0.9978,WV-1805.1818,,,,,,18150309,0.067
0,sn84038455,18150309,0.139,0.038,0.823,0.9998,WV-1805.1818,,,,,,18150309,0.139
0,sn84038455,18150323,0.07,0.026,0.903,0.9976,WV-1805.1818,,,,,,18150323,0.07
0,sn84038455,18150323,0.119,0.092,0.79,0.9992,WV-1805.1818,,,,,,18150323,0.119
0,sn84038455,18150323,0.111,0.059,0.831,0.9994,WV-1805.1818,,,,,,18150323,0.111
0,sn84038455,18150406,0.077,0.054,0.869,0.9898,WV-1805.1818,,,,,,18150406,0.077
0,sn84038455,18150413,0.068,0.02,0.913,0.9981,WV-1805.1818,,,,,,18150413,0.068
0,sn84038455,18150420,0.086,0.056,0.858,0.9987,WV-1805.1818,,,,,,18150420,0.086
0,sn86092519,18070312,0.067,0.068,0.865,-0.6486,WV-1805.1818,,,,,,18070312,-0.068
0,sn86092519,18070326,0.157,0.054,0.789,0.9983,WV-1805.1818,,,,,,18070326,0.157
0,sn86092519,18070326,0.103,0.063,0.834,0.991,WV-1805.1818,,,,,,18070326,0.103
0,sn86092519,18070409,0.122,0.102,0.777,0.9658,WV-1805.1818,,,,,,18070409,0.122
0,sn86092519,18070409,0.093,0.055,0.852,0.9899,WV-1805.1818,,,,,,18070409,0.093
0,sn86092519,18070514,0.062,0.069,0.87,-0.8562,WV-1805.1818,,,,,,18070514,-0.069
0,sn86092519,18070521,0.102,0.049,0.85,0.995,WV-1805.1818,,,,,,18070521,0.102
0,sn86092519,18070416,0.037,0.02,0.944,0.9387,WV-1805.1818,,,,,,18070416,0.037
0,sn86092519,18070604,0.078,0.053,0.869,0.8666,WV-1805.1818,,,,,,18070604,0.078
0,sn86092519,18070611,0.117,0.072,0.811,0.9955,WV-1805.1818,,,,,,18070611,0.117
0,sn86092519,18070604,0.159,0.045,0.797,0.999,WV-1805.1818,,,,,,18070604,0.159
